DATAFLOW,POP_COMP: Population Component,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,110041201: Quirindi,A: Annual,2022,7659,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,110041201: Quirindi,A: Annual,2023,7667,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,111021215: Bolton Point - Teralba,A: Annual,2022,10375,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,111021215: Bolton Point - Teralba,A: Annual,2023,10488,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,111031231: Shortland - Jesmond,A: Annual,2022,12980,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,111031231: Shortland - Jesmond,A: Annual,2023,13524,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,125041489: North Parramatta,A: Annual,2022,22930,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,125041489: North Parramatta,A: Annual,2023,23536,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,126021499: Hunters Hill - Woolwich,A: Annual,2022,10165,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,126021499: Hunters Hill - Woolwich,A: Annual,2023,10174,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127011596: Hoxton Park - Carnes Hill - Horningsea Park,A: Annual,2022,13544,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127011596: Hoxton Park - Carnes Hill - Horningsea Park,A: Annual,2023,13792,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209031212: Panton Hill - St Andrews,A: Annual,2022,5162,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209031212: Panton Hill - St Andrews,A: Annual,2023,5129,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209041437: Wollert,A: Annual,2022,28244,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209041437: Wollert,A: Annual,2023,30758,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302011025: Everton Park,A: Annual,2022,10403,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302011025: Everton Park,A: Annual,2023,10691,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302031040: Nundah,A: Annual,2022,13736,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302031040: Nundah,A: Annual,2023,14204,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302041043: Deagon,A: Annual,2022,3838,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302041043: Deagon,A: Annual,2023,3893,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,303021057: Holland Park West,A: Annual,2022,6531,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,303021057: Holland Park West,A: Annual,2023,6647,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,308031217: Rockhampton City,A: Annual,2022,3407,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,308031217: Rockhampton City,A: Annual,2023,3380,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,509011235: Stirling Range National Park,A: Annual,2022,0,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,509011235: Stirling Range National Park,A: Annual,2023,0,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,509021238: Dowerin,A: Annual,2022,3916,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,509021238: Dowerin,A: Annual,2023,3923,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,509021242: Mukinbudin,A: Annual,2022,3065,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,509021242: Mukinbudin,A: Annual,2023,3062,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,102011034: Kincumber - Picketts Valley,A: Annual,2022,7536,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,102011034: Kincumber - Picketts Valley,A: Annual,2023,7598,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,104021087: Dorrigo,A: Annual,2022,3230,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,104021087: Dorrigo,A: Annual,2023,3221,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,106021114: Maitland,A: Annual,2022,9145,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,106021114: Maitland,A: Annual,2023,9370,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,115011556: Castle Hill - South,A: Annual,2022,10402,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,115011556: Castle Hill - South,A: Annual,2023,10600,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,123011700: Harrington Park,A: Annual,2022,11306,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,123011700: Harrington Park,A: Annual,2023,11375,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206031502: Essendon - East,A: Annual,2022,12297,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206031502: Essendon - East,A: Annual,2023,12664,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,215011390: Nhill Region,A: Annual,2022,6839,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,215011390: Nhill Region,A: Annual,2023,6796,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,216011406: Echuca,A: Annual,2022,15629,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,216011406: Echuca,A: Annual,2023,15585,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,309081559: Robina - East,A: Annual,2022,17239,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,309081559: Robina - East,A: Annual,2023,17710,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310041299: Collingwood Park - Redbank,A: Annual,2022,12812,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310041299: Collingwood Park - Redbank,A: Annual,2023,13491,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,311031314: Crestmead,A: Annual,2022,12404,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,311031314: Crestmead,A: Annual,2023,12667,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402021029: Davoren Park,A: Annual,2022,19041,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402021029: Davoren Park,A: Annual,2023,19517,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402041048: Salisbury North,A: Annual,2022,18836,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402041048: Salisbury North,A: Annual,2023,18911,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,505011075: Hillarys,A: Annual,2022,11528,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,505011075: Hillarys,A: Annual,2023,11713,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,505031107: Tapping - Ashby - Sinagra,A: Annual,2022,14154,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,505031107: Tapping - Ashby - Sinagra,A: Annual,2023,14491,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,601021010: Risdon Vale,A: Annual,2022,3586,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,601021010: Risdon Vale,A: Annual,2023,3688,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,602031061: Northern Midlands,A: Annual,2022,3799,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,602031061: Northern Midlands,A: Annual,2023,3818,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,604021087: Latrobe,A: Annual,2022,5603,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,604021087: Latrobe,A: Annual,2023,5673,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801081095: Rivett,A: Annual,2022,3317,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801081095: Rivett,A: Annual,2023,3350,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801101136: Denman Prospect,A: Annual,2022,3487,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801101136: Denman Prospect,A: Annual,2023,4191,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,101041024: Eurobodalla Hinterland,A: Annual,2022,3565,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,101041024: Eurobodalla Hinterland,A: Annual,2023,3611,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,108051171: Wingham,A: Annual,2022,5381,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,108051171: Wingham,A: Annual,2023,5420,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,110031197: Narrabri,A: Annual,2022,6897,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,110031197: Narrabri,A: Annual,2023,6966,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,117011320: Banksmeadow,A: Annual,2022,594,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,117011320: Banksmeadow,A: Annual,2023,626,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119011355: Chullora,A: Annual,2022,1450,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119011355: Chullora,A: Annual,2023,1491,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119041378: Kogarah,A: Annual,2022,13471,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119041378: Kogarah,A: Annual,2023,14272,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127031523: Chipping Norton - Moorebank,A: Annual,2022,20997,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127031523: Chipping Norton - Moorebank,A: Annual,2023,21371,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,201021012: Gordon (Vic.),A: Annual,2022,6379,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,201021012: Gordon (Vic.),A: Annual,2023,6408,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,203031048: Clifton Springs,A: Annual,2022,17118,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,203031048: Clifton Springs,A: Annual,2023,17514,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,208021427: Bentleigh East - South,A: Annual,2022,14120,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,208021427: Bentleigh East - South,A: Annual,2023,14462,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209011199: Heidelberg West,A: Annual,2022,15285,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209011199: Heidelberg West,A: Annual,2023,15847,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,303051072: Algester,A: Annual,2022,9346,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,303051072: Algester,A: Annual,2023,9653,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,304021089: Fig Tree Pocket,A: Annual,2022,4464,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,304021089: Fig Tree Pocket,A: Annual,2023,4527,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,306011143: Yorkeys Knob - Machans Beach,A: Annual,2022,6260,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,306011143: Yorkeys Knob - Machans Beach,A: Annual,2023,6313,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,316031427: Maroochydore - Kuluin,A: Annual,2022,24187,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,316031427: Maroochydore - Kuluin,A: Annual,2023,24759,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,317011450: Highfields,A: Annual,2022,15475,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,317011450: Highfields,A: Annual,2023,16038,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,318021468: Annandale (Qld),A: Annual,2022,10289,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,318021468: Annandale (Qld),A: Annual,2023,10304,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,501011004: Margaret River,A: Annual,2022,10861,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,501011004: Margaret River,A: Annual,2023,11270,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,502011021: Dawesville - Bouvard,A: Annual,2022,9067,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,502011021: Dawesville - Bouvard,A: Annual,2023,9598,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,503021039: Mount Lawley - Inglewood,A: Annual,2022,17583,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,503021039: Mount Lawley - Inglewood,A: Annual,2023,18120,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,511031283: Leinster - Leonora,A: Annual,2022,5206,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,511031283: Leinster - Leonora,A: Annual,2023,5225,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,701011009: Woolner - Bayview - Winnellie,A: Annual,2022,2950,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,701011009: Woolner - Bayview - Winnellie,A: Annual,2023,2893,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,701041040: Moulden,A: Annual,2022,3271,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,701041040: Moulden,A: Annual,2023,3278,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,103021062: Condobolin,A: Annual,2022,6403,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,103021062: Condobolin,A: Annual,2023,6392,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,104021091: Woolgoolga - Arrawarra,A: Annual,2022,14747,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,104021091: Woolgoolga - Arrawarra,A: Annual,2023,14900,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,113031271: Wagga Wagga Surrounds,A: Annual,2022,18173,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,113031271: Wagga Wagga Surrounds,A: Annual,2023,18344,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,121011401: St Leonards - Naremburn,A: Annual,2022,12237,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,121011401: St Leonards - Naremburn,A: Annual,2023,12913,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,122021421: Bayview - Elanora Heights,A: Annual,2022,11175,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,122021421: Bayview - Elanora Heights,A: Annual,2023,11295,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206011106: Brunswick East,A: Annual,2022,13309,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206011106: Brunswick East,A: Annual,2023,13765,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,211021262: Warrandyte - Wonga Park,A: Annual,2022,10090,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,211021262: Warrandyte - Wonga Park,A: Annual,2023,10139,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,211051278: Lilydale - Coldstream,A: Annual,2022,19909,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,211051278: Lilydale - Coldstream,A: Annual,2023,20043,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,213031351: West Footscray - Tottenham,A: Annual,2022,11996,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,213031351: West Footscray - Tottenham,A: Annual,2023,12592,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,216021414: Yarrawonga,A: Annual,2022,8727,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,216021414: Yarrawonga,A: Annual,2023,8812,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,312021350: Ooralea - Bakers Creek,A: Annual,2022,6170,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,312021350: Ooralea - Bakers Creek,A: Annual,2023,6362,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,315031412: Longreach,A: Annual,2022,3721,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,315031412: Longreach,A: Annual,2023,3737,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,403021064: Warradale,A: Annual,2022,16662,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,403021064: Warradale,A: Annual,2023,17215,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,404011093: Hindmarsh - Brompton,A: Annual,2022,19774,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,404011093: Hindmarsh - Brompton,A: Annual,2023,20126,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506021119: East Victoria Park - Carlisle,A: Annual,2022,18092,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506021119: East Victoria Park - Carlisle,A: Annual,2023,18913,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506041136: Maddington - Orange Grove - Martin,A: Annual,2022,15849,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506041136: Maddington - Orange Grove - Martin,A: Annual,2023,16505,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,602011041: Newnham - Mayfield,A: Annual,2022,10001,PSNS: Persons,,
