OBJECTID,Statistical Areas Level 2 2021 code,Statistical Areas Level 2 2021 name,Area in square kilometres,Uniform Resource Identifier,Personal income: Employee income earners (no.) (Data year: 2020),Personal income: Employee income earners: Median age (years) (Data year: 2020),Personal income: Total employee income ($m) (Data year: 2020),Personal income: Median employee income ($) (Data year: 2020),Personal income: Mean employee income ($) (Data year: 2020),Personal income: Employee income as main source of income (%) (Data year: 2020),Personal income: Own unincorporated business income earners (no.) (Data year: 2020),Personal income: Own unincorporated business income earners: Median age (years) (Data year: 2020),Personal income: Total own unincorporated business income ($m) (Data year: 2020),Personal income: Median own unincorporated business income ($) (Data year: 2020),Personal income: Mean own unincorporated business income ($) (Data year: 2020),Personal income: Own unincorporated business income as main source of income (%) (Data year: 2020),Personal income: Investment income earners (no.) (Data year: 2020),Personal income: Investment income earners: Median age (years) (Data year: 2020),Personal income: Total investment income ($m) (Data year: 2020),Personal income: Median investment income ($) (Data year: 2020),Personal income: Mean investment income ($) (Data year: 2020),Personal income: Investment income as main source of income (%) (Data year: 2020),Personal income: Superannuation and annuity income earners (no.) (Data year: 2020),Personal income: Superannuation and annuity income earners: Median age (years) (Data year: 2020),Personal income: Total superannuation and annuity income ($m) (Data year: 2020),Personal income: Median superannuation and annuity income ($) (Data year: 2020),Personal income: Mean superannuation and annuity income ($) (Data year: 2020),Personal income: Superannuation and annuity income as main source of income (%) (Data year: 2020),Personal income: Total income earners (excl. Government pensions and allowances)(no.) (Data year: 2020),Personal income: Total income earners (excl. Government pensions and allowances): Median age (years) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances) ($m) (Data year: 2020),Personal income: Median total income (excl. Government pensions and allowances) ($) (Data year: 2020),Personal income: Mean total income (excl. Government pensions and allowances) ($) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): p80/P20 ratio (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): p80/P50 ratio (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): p20/P50 ratio (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): p10/P50 ratio (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Gini coefficient (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Income share of top 1% of earners (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Income share of top 5% of earners (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Income share of top 10% of earners (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Lowest Quartile (%) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Second Quartile (%) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Third Quartile (%) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Highest Quartile (%) (Data year: 2020),Government pensions and allowances: Age pension (no.) (Data year: 2023),Government pensions and allowances: Carer payment (no.) (Data year: 2023),Government pensions and allowances: Carer allowance (no.) (Data year: 2023),Government pensions and allowances: Disability support pension (no.) (Data year: 2023),Government pensions and allowances: Jobseeker payment (no.) (Data year: 2023),Government pensions and allowances: Newstart allowance (no.) (Data year: 2019),Government pensions and allowances: Parenting payment: Single (no.) (Data year: 2023),Government pensions and allowances: Parenting payment: Partnered (no.) (Data year: 2023),Government pensions and allowances: Youth allowance (full time students/apprentices) (no.) (Data year: 2023),Government pensions and allowances: Youth allowance (other) (no.) (Data year: 2023),Government pensions and allowances: Family tax benefit A (no.) (Data year: 2023),Government pensions and allowances: Family tax benefit B (no.) (Data year: 2023),Government pensions and allowances: Commonwealth rent assistance (no.) (Data year: 2023),Total personal income: Persons earning $1-$499 per week (%) (Data year: 2021),Total personal income: Persons earning $500-$999 per week (%) (Data year: 2021),Total personal income: Persons earning $1000-$1999 per week (%) (Data year: 2021),Total personal income: Persons earning $2000-$2999 per week (%) (Data year: 2021),Total personal income: Persons earning $3000 or more per week (%) (Data year: 2021),Total personal income: Persons earning nil income (%) (Data year: 2021),Total personal income: Persons with a negative income (%) (Data year: 2021),Total personal income: Income inadequately described/not stated (%) (Data year: 2021),Median equivalised total household income (weekly) ($) (Data year: 2021),Equivalised total household income: $1-$499 per week (%) (Data year: 2021),Equivalised total household income: $500-$999 per week (%) (Data year: 2021),Equivalised total household income: $1000-$1999 per week (%) (Data year: 2021),Equivalised total household income: $2000-$2999 per week (%) (Data year: 2021),Equivalised total household income: $3000 or more per week (%) (Data year: 2021),Equivalised total household income: Nil income (%) (Data year: 2021),Equivalised total household income: Partial income stated (%) (Data year: 2021),Equivalised total household income: All incomes not stated (%) (Data year: 2021),globalid,Shape__Area,Shape__Length
2155,511041290,Meekatharra,414527.0473,https://linked.data.gov.au/dataset/asgsed3/SA2/511041290,1089,45,54.9,38700,50423,81.2,169,54,2.8,7876,16342,8,498,53,2.1,60,4313,8.9,20,53,0.3,9948,16218,1.2,1008,48,54.9,45976,54423,5.87,1.91,0.33,0.12,0.475,5.6,17.2,29.3,29.3,25.9,25.4,19.4,210,27,47,87,467,332,117,27,,50,290,267,97,16.9,10.7,18.5,9.4,5.4,3.5,0.7,35,806,26.3,19.9,25.1,7.7,3.6,2.9,7.3,6.4,1488408b-803d-4a8d-b343-f139bdaf6c8b,37.4046125045245,37.6440538564739
2156,511041291,Morawa,23464.3302,https://linked.data.gov.au/dataset/asgsed3/SA2/511041291,1658,41,89.5,47467,54008,62.4,686,54,8.3,11033,12050,16.1,1490,51,21.1,773,14187,19.8,54,55,1.2,9778,22644,0.9,2136,48,114.3,47623,53527,6.71,1.97,0.29,0.06,0.639,6.2,20.7,33.8,30.2,23.3,23.5,23.1,482,34,54,94,214,155,62,14,9,14,232,184,164,23.2,17.5,21.6,6.9,4.1,5.6,1.1,19.4,882,21.3,24.9,27.6,6.7,4.9,2.5,8.5,2.9,a42b4e53-81be-4e9d-a67d-5825342a8bc9,2.18351837444743,8.91082457693471
2157,511041292,Northampton - Mullewa - Greenough,26161.8873,https://linked.data.gov.au/dataset/asgsed3/SA2/511041292,2480,46,133.8,41761,53964,62.2,1007,56,15.5,10129,15414,14.8,2232,54,32.1,503,14368,20.7,87,58,2.8,12000,31952,1.4,3246,51,178.3,41614,54919,7.54,2.22,0.29,0.07,0.578,8.1,21.7,34.5,32.4,26.7,18.8,22.2,757,67,137,173,377,294,63,5,5,27,317,247,277,28.1,19.5,21,5.3,3.6,5.8,1,15.9,833,22.4,26.9,26.5,6.4,3.3,2,9.4,2.7,ab13719d-cece-4346-bceb-0f66538e94c8,2.40316737340186,11.2561578816323
2160,601011001,Bridgewater - Gagebrook,55.7463,https://linked.data.gov.au/dataset/asgsed3/SA2/601011001,2978,37,127.9,41514,42940,88.9,216,43,4.6,12108,21306,4.6,1088,43,1.4,49,1329,3.6,112,46,2.3,9749,20158,2.5,2960,38,131.2,42160,44331,3.92,1.55,0.4,0.19,0.377,3.8,13.8,23.9,28.5,35,28.6,7.9,682,432,622,989,832,635,439,52,39,152,1282,1122,1769,35.7,27.8,16.2,1.1,0.9,6.4,1.2,10.8,603,34.4,34.5,18.4,1.4,0.8,1.4,5.2,4.3,06b9571e-421a-40be-b61f-b29a02a752ef,0.00612727881025421,0.736862766682101
2161,601011002,Brighton - Pontville,88.7598,https://linked.data.gov.au/dataset/asgsed3/SA2/601011002,3371,38,190.9,54086,56619,87.2,399,46,8.9,14442,22290,6.4,1935,43,7.9,70,4084,4.5,98,59,2.4,17230,24236,1.6,3571,40,204.5,53480,57276,3,1.55,0.52,0.27,0.349,4.2,13.6,23.1,17.9,30.6,34.3,17.1,633,103,227,227,187,158,127,17,12,17,523,397,313,23.3,26.3,33.4,4.8,1.1,6.2,0.8,4.1,998,15.5,30.2,39.9,5.8,0.9,1.1,5.3,1.4,02302e3e-2315-4fb5-8429-7b173feb2c7d,0.00975181975854866,0.593014700076211
2162,601011003,Old Beach - Otago,31.5716,https://linked.data.gov.au/dataset/asgsed3/SA2/601011003,2702,40,164,57768,60698,81.8,344,52,8.6,11763,25129,5.9,1914,47,14,148,7296,8.7,143,64,4.1,25836,28555,3.2,3027,44,187.3,56214,61878,3.44,1.59,0.46,0.22,0.384,6.1,16,25.6,19.4,25.9,33.3,21.5,612,63,163,112,82,78,33,,16,13,273,172,183,23.8,23.9,34.2,7,1.8,6.1,0.5,2.5,1116,12.4,27.8,42.9,7.7,2.7,1,4.7,0.5,1446e4a0-f02a-4d44-bc6a-fef0dd16743c,0.00347238877156997,0.363702510909749
2163,601021004,Bellerive - Rosny,4.7182,https://linked.data.gov.au/dataset/asgsed3/SA2/601021004,3372,41,203.7,53941,60405,71.4,537,48,15.6,12229,29078,6.7,2946,51,24.3,326,8249,15,335,68,11.2,29214,33319,6.3,4043,47,253,49962,62566,5.16,1.88,0.36,0.13,0.468,9.4,21.1,31.7,26.2,25.6,24.8,23.4,880,50,128,238,158,140,30,8,28,18,228,188,248,23.7,24.6,29.3,8.1,3.5,6.1,0.3,4.5,1028,16.9,28,35.6,9.9,3.3,1.2,4,1.3,983e356b-88cf-4528-9ef7-1e40c26eef64,0.000519772028383159,0.159117943541077
2164,601021005,Cambridge,101.7067,https://linked.data.gov.au/dataset/asgsed3/SA2/601021005,4646,44,305.9,59702,65852,75.1,872,49,24.3,15492,27841,8.4,3844,50,40,235,10402,11.2,331,64,12.7,31526,38464,4.5,5430,47,374.6,58616,68979,3.99,1.72,0.43,0.21,0.426,6.8,18.4,28.8,19.8,25.2,27,28,860,50,158,158,128,100,40,5,30,12,270,178,150,20.7,21.8,33.1,9.9,4.8,6.2,0.4,3,1241,10.2,23,42,11.9,4.7,1.1,6.2,0.9,0a578024-3798-46b5-8b57-d965ea533c3e,0.011199290231616,0.966973679522868
2165,601021006,Geilston Bay - Risdon,8.7147,https://linked.data.gov.au/dataset/asgsed3/SA2/601021006,1886,40,116.1,57939,61567,78.4,263,49,6.5,12901,24622,6.5,1511,47,6.9,151,4573,10.1,122,64,4.1,29763,33550,4.2,2171,44,130.3,55332,60007,4.19,1.67,0.4,0.15,0.395,4.3,14.7,24.8,22.3,25.1,29.6,22.9,470,33,83,103,63,63,13,7,13,7,160,123,120,22,25.5,32.4,8.4,2.2,6.5,0.3,2.7,1091,13.9,27.3,39.8,9.5,2.9,1.1,4.8,0.9,5789d3a3-55be-45df-952f-1c518df9bdd9,0.000959407424488745,0.206890384313209
2166,601021007,Howrah - Tranmere,9.4115,https://linked.data.gov.au/dataset/asgsed3/SA2/601021007,5958,41,382.4,59159,64177,74.9,765,47,21.3,11845,27830,5.2,5144,49,36.7,260,7140,13.2,560,69,19.4,31311,34626,6.2,7063,46,450,54956,63719,4.66,1.77,0.38,0.13,0.431,5.9,17.5,28.1,23.3,24.3,27.6,24.7,1657,73,227,267,177,171,37,12,63,18,403,307,343,22.5,24.9,31,9,3.8,5.9,0.3,2.8,1119,12.2,28.2,38,10.9,3.8,0.9,4.6,1.2,6975747f-03f0-42f9-a227-6af627e5bdab,0.0010372388351243,0.25539399333991
2167,601021008,Lindisfarne - Rose Bay,7.9977,https://linked.data.gov.au/dataset/asgsed3/SA2/601021008,3701,40,229.5,55036,62003,69.3,582,48,13,10443,22361,6.2,3475,51,27.7,287,7960,16.6,435,71,13.7,28481,31587,7.2,4675,47,278.7,49174,59622,5.57,1.87,0.34,0.1,0.463,7.5,19.6,30.4,27.8,25.3,24.6,22.3,1232,42,138,208,128,117,42,,22,12,268,212,268,22.3,25.4,27.5,7.5,3.1,5.4,0.5,8.3,1036,13.7,30.6,35.9,9.1,3.4,1.2,4.7,1.4,f6c2616b-830a-4cff-94eb-02b1876a5489,0.00088070953006536,0.209176579918012
2168,601021009,Mornington - Warrane,8.2145,https://linked.data.gov.au/dataset/asgsed3/SA2/601021009,2389,35,116.1,47203,48598,87.3,269,37,4.6,10858,17198,5.7,1325,37,2.1,58,1576,4.8,82,58,1.6,11045,19748,1.9,2461,36,121,47099,49169,3.76,1.58,0.42,0.2,0.368,3.4,13.2,23.1,25.1,32,31.3,11.6,627,107,199,507,279,269,77,12,29,39,417,339,697,31.1,26.1,23.6,3,0.8,6.2,0.7,8.7,798,25.8,31.4,30.6,4.2,0.8,1.4,3.5,2.5,ae4141ef-ef46-4c29-ba15-4c42b13960d8,0.000904687387901504,0.154550858239603
2169,601021010,Risdon Vale,35.4878,https://linked.data.gov.au/dataset/asgsed3/SA2/601021010,1225,37,57.2,45816,46695,88.4,103,39,1.9,9279,18572,4.7,540,41,0.5,79,941,3.5,64,59,1.4,14103,22029,3.3,1242,38,59,46565,47465,3.03,1.47,0.49,0.21,0.34,2.9,12.4,21.9,22.1,36.5,32.7,8.7,331,104,151,254,184,161,74,20,20,24,314,271,371,27.3,22.5,17.7,1.4,0.6,5,0.6,24.7,716,28.5,36.5,26.1,1.6,1.1,1,3.1,1.9,49ce0b90-91eb-41aa-98bb-3f2a19b5db41,0.00390479163161217,0.360162269859276
2170,601021011,Rokeby,15.4232,https://linked.data.gov.au/dataset/asgsed3/SA2/601021011,3450,35,172.9,48717,50107,87.8,354,35,7.4,8846,20942,5,1854,36,3.5,50,1872,4.8,115,56,2.8,10265,24095,2.2,3592,36,182.2,48424,50726,3.6,1.55,0.43,0.19,0.372,4.3,14.2,24.1,23.9,31.5,32.6,12,665,218,348,618,475,371,205,28,38,95,885,725,1005,26.7,27,28.5,3.1,0.8,6.4,0.8,6.7,849,22.4,32.8,32.8,4.3,0.7,0.9,4.6,1.7,1bce8dda-b9eb-44e6-b401-9aacf6bdfe05,0.00169968104864893,0.262087758357598
2171,601021012,South Arm,74.2681,https://linked.data.gov.au/dataset/asgsed3/SA2/601021012,2442,45,152.7,57922,62524,73.8,511,49,14.2,10734,27711,9,2037,50,16.7,194,8218,11.2,187,63,6,30054,32348,4.9,2924,48,183.6,54862,62803,4.39,1.7,0.39,0.17,0.427,6.5,18,28.1,23.3,24.3,28.3,24.1,437,37,72,92,97,63,18,6,18,20,177,122,87,20.8,22.9,32.9,8.2,3.5,6.7,0.7,4,1141,11.6,26.3,39.7,10.5,3.5,1.1,7.3,0.4,4d092004-3ead-4657-a9c0-1159c5ab82b1,0.00819600024260581,1.13858222526611
2172,601031013,Austins Ferry - Granton,27.3675,https://linked.data.gov.au/dataset/asgsed3/SA2/601031013,2333,41,137.5,54924,58941,82.9,293,48,6.7,16478,22855,6.4,1577,46,5.9,142,3748,8.1,90,60,2.2,23106,24954,2.3,2561,43,148.6,53474,58035,3.33,1.62,0.49,0.22,0.369,3.9,13.8,23.8,19.5,29.1,32.3,19.1,501,53,123,143,113,106,41,,19,15,253,191,173,24.2,26.1,31.9,5.8,1.4,6.9,0.9,2.9,1052,14.1,28.9,40.6,7.6,1.3,1,5.7,0.8,8256e1c3-fddb-4d74-abb4-8c9df9df083e,0.00300981515101739,0.373850753321607
2173,601031014,Berriedale - Chigwell,34.0496,https://linked.data.gov.au/dataset/asgsed3/SA2/601031014,2768,39,146.6,50840,52950,84.8,326,43,6.4,9191,19733,6,1588,45,5.4,93,3390,6.2,112,63,3.3,23086,29883,2.6,2963,41,156.7,49486,52874,3.55,1.6,0.45,0.19,0.382,4.9,14.8,24.5,22.5,31.7,31.6,14.3,668,118,228,428,268,241,98,28,28,38,488,378,558,28.4,27.1,26.8,3.2,1.1,6.3,0.9,6.3,834,20.9,34.1,31.9,4.2,0.6,1.3,5,2.1,e1c6c111-22e0-4d9c-aa55-bf39799e0d13,0.00374862510170715,0.463485222258852
2174,601031015,Claremont (Tas.),17.9226,https://linked.data.gov.au/dataset/asgsed3/SA2/601031015,4071,37,211.4,50219,51931,84.5,504,39,9.4,9424,18605,5.7,2356,43,6.3,81,2678,6.8,167,61,4.2,19532,25369,2.8,4386,40,224.7,48686,51226,3.58,1.58,0.44,0.2,0.369,3.9,13.6,23.5,23.2,31.7,31.9,13.1,1235,175,342,562,392,337,122,25,32,72,632,515,752,28.8,28.5,25.7,3.5,0.8,6.1,0.7,6,810,21.8,34.6,30.4,4.2,0.7,1.2,4.1,2.9,56d32e84-fd42-41ff-9a45-70adeec098d9,0.00197185948354672,0.346883525620339
2175,601031016,Derwent Park - Lutana,4.9191,https://linked.data.gov.au/dataset/asgsed3/SA2/601031016,2422,35,117.1,46540,48340,83.9,380,36,5.6,8908,14752,7.5,1459,39,4.2,55,2894,5.9,84,59,2.4,24309,28384,2.2,2561,37,125.3,45296,48927,4.49,1.66,0.37,0.15,0.405,4.7,14.8,25.2,28.1,29.2,29.6,13.1,506,86,136,316,286,230,63,17,26,43,356,293,343,28.3,28.1,25.3,3.1,0.9,7.1,0.6,6.6,850,21.7,32.9,32.1,3.8,1.4,1,5.1,2.4,6ed5897d-6272-4f1b-9070-a2bda1c15693,0.000541590059583541,0.199068739771174
2176,601031017,Glenorchy,10.4597,https://linked.data.gov.au/dataset/asgsed3/SA2/601031017,6032,34,275.2,42818,45620,84.3,851,35,13.4,8301,15706,6.8,3565,37,9.9,54,2787,6.1,224,60,6,17721,26739,2.5,6410,36,292.6,41941,45647,4.51,1.67,0.37,0.15,0.408,5,15.2,25.7,30.2,32.4,26.9,10.5,1608,228,427,1047,657,656,148,28,78,98,838,687,997,31.6,28.5,22.6,2.5,0.8,7.1,0.7,6.2,757,25.5,33.8,28.1,3.4,0.9,1.6,4.2,2.6,029c1a85-1831-4af0-b9da-9cd256d7a7e8,0.00115174806796858,0.237309098071608
2177,601031018,Montrose - Rosetta,5.7328,https://linked.data.gov.au/dataset/asgsed3/SA2/601031018,2619,39,140.5,50950,53644,80.4,341,42,6.7,10176,19664,6,1758,46,6.7,131,3790,8.4,178,67,5.6,27684,31580,4.9,2902,42,154.8,49053,53328,3.97,1.61,0.41,0.17,0.393,5,15.2,25.2,23.8,29.9,30.9,15.4,734,83,174,244,173,173,44,8,24,33,313,244,353,25.8,27.7,27.7,4.1,1.3,6.6,0.6,6.3,924,19,30.8,35.3,5.7,1.2,0.6,5.3,1.8,92b885fb-5ac6-4876-8f6e-52e36294f831,0.000631125167728896,0.150696250841992
2178,601031019,Moonah,2.794,https://linked.data.gov.au/dataset/asgsed3/SA2/601031019,3214,35,157,45921,48855,82.2,565,37,9.8,9934,17371,8.4,2088,38,7.6,63,3660,6.9,126,60,3.4,22709,26912,2.3,3457,36,172.4,45084,49869,4.42,1.72,0.39,0.15,0.41,4.5,15.1,25.7,27.9,30.7,26.7,14.7,543,73,120,343,270,289,50,23,40,30,320,263,410,26.5,29,27.6,4.1,1.2,6.5,0.5,4.7,906,19.9,31.4,34.6,6.2,1.2,1.3,4.3,1.4,b86d07c3-06ae-4e8a-8a1d-984c08798a95,0.000307698197957507,0.119015150373559
2179,601031020,New Norfolk,63.2641,https://linked.data.gov.au/dataset/asgsed3/SA2/601031020,3261,40,169.6,49757,52023,84.5,379,49,7.6,13912,20081,6.3,1741,47,3.2,93,1860,6.3,130,58,3.4,14365,25969,2.5,3471,42,177.7,48635,51185,3.71,1.57,0.42,0.19,0.377,4,13.9,23.8,23.5,31.3,31.8,13.4,1037,174,327,617,447,355,157,37,24,67,717,574,794,33.1,25.5,23.4,2.8,0.9,6.4,0.8,7,730,27.4,32.7,26.3,3.4,0.8,1.1,6.2,2.4,f1fc809e-dbfc-4cbe-ad25-610a797f5747,0.00695859461302462,0.570730793044354
2181,601041022,Kingston - Huntingfield,61.8202,https://linked.data.gov.au/dataset/asgsed3/SA2/601041022,6473,37,368.4,51498,56918,78,973,43,24.6,12100,25233,7.2,4967,42,23.3,132,4698,10,390,66,12.5,25164,32055,4.1,7359,40,417.9,49359,56793,4.66,1.77,0.38,0.15,0.429,6.2,17.4,27.9,26,27.1,27.4,19.6,1579,127,309,477,329,266,87,20,69,47,767,587,579,24.7,25.7,28.4,6,2.2,8.6,0.5,3.8,965,16.8,30.7,35.8,7.5,1.8,1.3,4.7,1.2,77834843-48b7-4cec-bdc7-70ea4def5ac5,0.00682078569934674,0.615725334291803
2182,601041023,Kingston Beach - Blackmans Bay,22.2736,https://linked.data.gov.au/dataset/asgsed3/SA2/601041023,5727,41,364.5,56485,63643,73,966,49,26.2,12344,27173,7.1,4965,49,43.2,248,8705,14.1,456,68,16.4,31483,36060,5,6867,46,440.6,52690,64163,4.97,1.84,0.37,0.14,0.453,7.2,19.5,30.2,24.7,24.9,25.7,24.7,1290,70,180,248,208,204,58,8,50,23,438,300,348,22,23.8,30.4,8.9,4.1,7,0.3,3.5,1107,11.5,28.2,38.1,10.3,4.1,1.2,5.7,1.2,2a292339-cd78-4fd5-8d88-bc1f83e368c5,0.00245978728707996,0.387122405311453
2183,601041024,Margate - Snug,146.2328,https://linked.data.gov.au/dataset/asgsed3/SA2/601041024,4151,41,245.3,54440,59104,76,812,49,18.7,10980,23005,8.2,3212,47,21.6,158,6736,11.7,241,63,7.5,25840,31179,3.4,4803,45,284.5,52619,59237,4.08,1.7,0.42,0.18,0.409,5.2,16.2,26.5,22.7,26.9,28.9,21.4,789,66,176,199,189,138,69,14,18,14,479,339,259,24,24.1,29.7,7.2,2.9,7.1,0.5,4.5,1051,12.7,29.9,39,8.1,2.5,1.2,5.6,1.1,d01a3353-56ab-48ed-a537-3ade4f6b63c8,0.0161523085093904,1.05358331126193
2185,601041026,Taroona - Bonnet Hill,8.0166,https://linked.data.gov.au/dataset/asgsed3/SA2/601041026,1855,45,126.8,56929,68333,66.7,409,52,12.6,10572,30739,8.2,1776,53,19.5,610,10960,16.5,226,69,7.9,29774,34812,7.4,2326,50,163.8,53582,70420,6.17,1.95,0.32,0.15,0.489,7.4,21.3,32.8,27.3,21.9,21,29.8,342,13,35,72,55,52,13,,14,,92,65,75,22.4,21.6,28,8.9,7.1,8.2,0.4,3.3,1171,10.8,25.1,39.2,10.3,5.8,1.2,6.5,0.7,74c7263a-d003-42dc-997b-8ca6e10ce9fa,0.000884251619481802,0.188634064849295
2186,601051027,Hobart,6.6174,https://linked.data.gov.au/dataset/asgsed3/SA2/601051027,5342,33,304.3,42292,56971,71.3,1009,45,34.3,9562,34037,7.5,4489,41,60.5,229,13480,16.2,344,68,12.5,28110,36225,4.1,6153,37,394.3,43193,64076,7.17,2.17,0.3,0.1,0.547,10.8,26.9,38.8,32.1,25.4,20.2,22.3,552,39,72,432,429,328,42,10,272,49,202,172,832,20.5,23.5,26,7.4,5.7,7.4,0.4,8.9,1197,13.6,22.5,35.2,12.9,8,2.1,4.8,0.8,fc1a9dc9-3c8c-4059-9887-58b84b64fe42,0.00072910085100375,0.180942109467612
2188,601051029,Mount Nelson - Dynnyrne,7.9217,https://linked.data.gov.au/dataset/asgsed3/SA2/601051029,2776,38,170.9,46790,61564,72.9,488,47,17.3,8708,35511,7.1,2367,45,24.3,259,10256,14.5,207,68,7.2,30275,34962,4.9,3206,42,214.7,47273,66970,8.11,2.21,0.27,0.09,0.533,8.4,23.6,35.9,33.1,20.9,18.8,27.2,314,12,42,82,84,70,12,6,54,13,134,112,134,22,22,25.5,9.4,6.2,10.3,0.7,4.2,1174,11.6,25,35.3,13,6.7,1.7,6.1,0.3,efde3da9-19d7-471d-bfcd-4802b0d40d24,0.000873348790264572,0.201158124479207
2190,601051031,Sandy Bay,6.9463,https://linked.data.gov.au/dataset/asgsed3/SA2/601051031,6479,36,420.8,42646,64955,63.1,1420,49,64,12390,45074,8.3,6612,48,125.2,710,18943,22.5,575,71,22.1,32088,38409,5.1,8344,44,620.1,44611,74322,8.19,2.37,0.29,0.1,0.578,12.4,29.5,42.2,32,23.3,18.6,26.1,852,27,87,127,152,99,,,202,21,142,107,407,19.6,22.7,25.5,8.2,9.1,8.8,0.6,5.6,1223,10.8,24.1,33.9,12.5,10.2,2,5.8,0.8,e2e002cb-295e-459c-a675-203e05961c81,0.000765752338338643,0.175617253640671
2191,601051032,South Hobart - Fern Tree,23.4873,https://linked.data.gov.au/dataset/asgsed3/SA2/601051032,3646,39,229.4,51693,62917,73.4,792,46,19.3,10153,24431,8.9,3094,46,28.3,296,9153,12.1,261,68,7.8,26941,29935,4.5,4220,43,276.8,50638,65591,5.53,1.92,0.35,0.13,0.488,8.9,22.6,33.3,26.8,24.6,23.4,25.2,572,23,58,162,172,148,32,7,92,23,198,152,278,22.2,22.1,29.2,9.4,4.7,6.6,0.2,5.5,1189,12.2,24.7,39.2,11.6,4.9,1.3,5.5,0.7,a32585d5-3b88-4370-9da6-f5664bfadb2c,0.00258934469138694,0.36375952465785
2192,601051033,West Hobart,3.623,https://linked.data.gov.au/dataset/asgsed3/SA2/601051033,3765,38,247.9,53068,65851,74.9,732,46,21.8,8886,29779,7.4,3183,45,29.5,294,9257,12,304,65,10.8,30927,35503,5,4261,42,299.1,54038,70185,5.4,1.97,0.37,0.15,0.473,7,20.6,31.9,24.5,24.1,22.2,29.2,443,20,57,123,143,131,9,7,73,9,137,107,303,18.8,22.4,30.1,11.3,6.6,6.9,0.3,3.7,1282,10.7,23.1,37.2,13.9,6.9,1.2,5.9,0.8,9d6b5732-41b1-4b7b-a52c-8305d0b6c91a,0.000399170398850401,0.122203071788983
2193,601061034,Dodges Ferry - Lewisham,318.3924,https://linked.data.gov.au/dataset/asgsed3/SA2/601061034,4179,42,226.6,50435,54221,78,821,49,17.1,12176,20864,9.7,2798,49,11.4,158,4081,8.4,228,60,6.7,21884,29534,3.4,4725,46,251.2,48113,53166,3.98,1.66,0.42,0.19,0.402,5.1,15.8,26,24.9,30.2,29.4,15.5,1032,131,252,451,352,296,101,18,22,41,622,472,402,27.3,25.5,26.8,4.5,1.4,5.7,0.6,8,884,20.3,31.5,32.2,5.5,1.4,1.4,6.1,2,4e82a602-ae45-42ca-b8a1-1060448960cc,0.0350431523133921,1.58365626159367
2194,601061035,Sorell - Richmond,375.9341,https://linked.data.gov.au/dataset/asgsed3/SA2/601061035,4803,40,265.9,51854,55366,79.7,855,50,13.3,8316,15520,7.9,3265,47,18.2,137,5585,8.7,246,63,6.7,21777,27324,3.1,5401,43,295.5,50064,54718,3.88,1.63,0.42,0.19,0.403,5.2,15.9,26,23.5,29.2,30.7,16.6,1478,168,347,437,287,203,117,18,28,27,677,517,638,27.8,26.1,27.5,5,1.6,5.8,0.7,5.6,921,19.2,31,34.7,5.6,1.9,1.2,4.8,1.8,bc8accac-98f4-4588-a0ab-6e36fce1e635,0.0413254402928942,1.8580573390365
2195,602011036,Invermay,4.0281,https://linked.data.gov.au/dataset/asgsed3/SA2/602011036,1716,35,76.8,40112,44779,84.4,225,45,2.8,6512,12534,5.9,939,44,4.3,72,4580,6.8,55,60,1.1,12399,19293,2.3,1741,37,81.4,42269,46772,5.04,1.75,0.35,0.14,0.426,4.5,15.5,26.4,31.8,30.6,24.2,13.4,344,54,99,224,244,255,59,21,64,34,214,179,339,28.9,27.2,19.9,2.9,1,6.1,0.5,13.4,766,25.1,32.9,27.9,3.7,1.4,1,5.7,2.3,e60af582-8e85-4659-85d8-34961214a187,0.000433851151683484,0.0943579593002961
2196,602011037,Kings Meadows - Punchbowl,5.7589,https://linked.data.gov.au/dataset/asgsed3/SA2/602011037,2283,38,123.2,49427,53972,81.5,306,43,9.1,10548,29877,5.8,1485,45,12,153,8080,9.9,92,63,2.2,19225,24325,2.4,2505,40,142.7,49706,56955,3.93,1.67,0.43,0.2,0.418,7,18.3,28.3,24.1,28.5,30.3,17.1,639,69,124,214,214,209,54,13,21,13,329,269,289,29.1,26.7,27.7,3.8,2.4,5.2,0.8,4.3,866,22,30.9,31.7,6,2.1,0.9,4.5,2,d7382be6-4320-4d76-b490-f677567b7036,0.000620724590589816,0.139089838496909
